Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,CASH
2008-01-31,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
2008-02-29,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
2008-03-31,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0
2008-04-30,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2008-05-31,0.33041006639880416,0.33041006639880416,0.0,0.33041006639880416,0.0,0.0,0.0,0.0,0.0,0.008769800803587469
2008-06-30,0.3257954689101394,0.3257954689101394,0.0,0.0,0.0,0.3257954689101394,0.0,0.0,0.0,0.02261359326958179
2008-07-31,0.32167566689961175,0.32167566689961175,0.0,0.0,0.0,0.0,0.32167566689961175,0.0,0.0,0.03497299930116471
2008-08-31,0.280150984030642,0.280150984030642,0.0,0.0,0.0,0.280150984030642,0.0,0.0,0.0,0.15954704790807406
2008-09-30,0.2801169817696385,0.2801169817696385,0.0,0.0,0.0,0.2801169817696385,0.0,0.0,0.0,0.15964905469108448
2008-10-31,0.0,0.0,0.0,0.0,0.0,0.2628641557838157,0.2628641557838157,0.2628641557838157,0.0,0.21140753264855272
2008-11-30,0.0,0.0,0.0,0.0,0.0,0.23265894047871177,0.23265894047871177,0.23265894047871177,0.0,0.3020231785638646
2008-12-31,0.0,0.0,0.0,0.0,0.0,0.23460355042879633,0.23460355042879633,0.23460355042879633,0.0,0.296189348713611
2009-01-31,0.0,0.0,0.0,0.0,0.0,0.23842411752206233,0.23842411752206233,0.23842411752206233,0.0,0.28472764743381296
2009-02-28,0.0,0.0,0.0,0.0,0.0,0.2487169952795291,0.2487169952795291,0.2487169952795291,0.0,0.2538490141614127
2009-03-31,0.0,0.0,0.0,0.0,0.0,0.23448736308175638,0.23448736308175638,0.23448736308175638,0.0,0.2965379107547308
2009-04-30,0.0,0.0,0.0,0.0,0.2236817605236823,0.2236817605236823,0.0,0.2236817605236823,0.0,0.3289547184289531
2009-05-31,0.0,0.0,0.0,0.0,0.0,0.22940493598460593,0.0,0.22940493598460593,0.22940493598460593,0.31178519204618216
2009-06-30,0.0,0.0,0.0,0.0,0.0,0.22963306813881906,0.0,0.22963306813881906,0.22963306813881906,0.31110079558354276
2009-07-31,0.0,0.0,0.0,0.0,0.0,0.22619838792419295,0.0,0.22619838792419295,0.22619838792419295,0.3214048362274211
2009-08-31,0.0,0.0,0.0,0.0,0.21652180636413948,0.21652180636413948,0.0,0.0,0.21652180636413948,0.3504345809075815
2009-09-30,0.0,0.0,0.0,0.0,0.214786747200594,0.214786747200594,0.0,0.214786747200594,0.0,0.35563975839821793
2009-10-31,0.0,0.0,0.0,0.0,0.2371342591458674,0.0,0.0,0.2371342591458674,0.2371342591458674,0.28859722256239784
2009-11-30,0.3045691769576505,0.0,0.0,0.0,0.3045691769576505,0.0,0.0,0.0,0.3045691769576505,0.08629246912704847
2009-12-31,0.28421009993587487,0.0,0.0,0.0,0.28421009993587487,0.0,0.0,0.0,0.28421009993587487,0.14736970019237539
2010-01-31,0.2812684212777735,0.0,0.0,0.0,0.2812684212777735,0.0,0.0,0.0,0.2812684212777735,0.15619473616667934
2010-02-28,0.2599295436720749,0.0,0.2599295436720749,0.0,0.0,0.0,0.0,0.0,0.2599295436720749,0.22021136898377536
2010-03-31,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
2010-04-30,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
2010-05-31,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
2010-06-30,0.0,0.0,0.0,0.2683447381810886,0.2683447381810886,0.0,0.0,0.0,0.2683447381810886,0.19496578545673415
2010-07-31,0.0,0.0,0.2393396259320355,0.2393396259320355,0.0,0.0,0.0,0.0,0.2393396259320355,0.2819811222038935
2010-08-31,0.0,0.0,0.23596477038942376,0.23596477038942376,0.0,0.0,0.0,0.0,0.23596477038942376,0.2921056888317287
2010-09-30,0.0,0.0,0.0,0.22213083793593574,0.0,0.0,0.22213083793593574,0.0,0.22213083793593574,0.3336074861921927
2010-10-31,0.0,0.0,0.0,0.21058071713300724,0.0,0.21058071713300724,0.0,0.0,0.21058071713300724,0.3682578486009782
2010-11-30,0.21178543256964502,0.0,0.0,0.21178543256964502,0.0,0.0,0.0,0.0,0.21178543256964502,0.3646437022910649
2010-12-31,0.0,0.22019391941752797,0.0,0.22019391941752797,0.0,0.0,0.0,0.0,0.22019391941752797,0.3394182417474161
2011-01-31,0.0,0.21491929281255795,0.0,0.21491929281255795,0.0,0.0,0.0,0.0,0.21491929281255795,0.35524212156232615
2011-02-28,0.2320605307903393,0.2320605307903393,0.0,0.2320605307903393,0.0,0.0,0.0,0.0,0.0,0.30381840762898205
2011-03-31,0.0,0.23259328886760114,0.0,0.23259328886760114,0.0,0.0,0.0,0.0,0.23259328886760114,0.30222013339719656
2011-04-30,0.2449281051050442,0.2449281051050442,0.0,0.2449281051050442,0.0,0.0,0.0,0.0,0.0,0.26521568468486734
2011-05-31,0.2466313988178933,0.2466313988178933,0.0,0.2466313988178933,0.0,0.0,0.0,0.0,0.0,0.26010580354632007
2011-06-30,0.2770987155258735,0.2770987155258735,0.0,0.2770987155258735,0.0,0.0,0.0,0.0,0.0,0.16870385342237948
2011-07-31,0.3246950251175601,0.3246950251175601,0.0,0.0,0.0,0.0,0.0,0.0,0.3246950251175601,0.025914924647319593
2011-08-31,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
2011-09-30,0.0,0.330165354070684,0.0,0.0,0.0,0.0,0.0,0.330165354070684,0.330165354070684,0.009503937787948002
2011-10-31,0.0,0.0,0.0,0.0,0.0,0.3077833813048374,0.3077833813048374,0.3077833813048374,0.0,0.07664985608548769
2011-11-30,0.0,0.303763074234342,0.0,0.0,0.0,0.0,0.303763074234342,0.0,0.303763074234342,0.08871077729697396
2011-12-31,0.0,0.3049914728485478,0.0,0.0,0.0,0.3049914728485478,0.3049914728485478,0.0,0.0,0.08502558145435668
2012-01-31,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
2012-02-29,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
2012-03-31,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
2012-04-30,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
2012-05-31,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0
2012-06-30,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0
2012-07-31,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
2012-08-31,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
2012-09-30,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
2012-10-31,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
2012-11-30,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
2012-12-31,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
2013-01-31,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
2013-02-28,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
2013-03-31,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
2013-04-30,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
2013-05-31,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
2013-06-30,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
2013-07-31,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
2013-08-31,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
2013-09-30,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
2013-10-31,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0
2013-11-30,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
2013-12-31,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
2014-01-31,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
2014-02-28,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
2014-03-31,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
2014-04-30,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
2014-05-31,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
2014-06-30,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
2014-07-31,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0
2014-08-31,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0
2014-09-30,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0
2014-10-31,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0
2014-11-30,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
2014-12-31,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
2015-01-31,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0
2015-02-28,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0
2015-03-31,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
2015-04-30,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
2015-05-31,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
2015-06-30,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
2015-07-31,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
2015-08-31,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
2015-09-30,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
2015-10-31,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0
2015-11-30,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
2015-12-31,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
2016-01-31,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0
2016-02-29,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0
2016-03-31,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0
2016-04-30,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
2016-05-31,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0
2016-06-30,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0
2016-07-31,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
2016-08-31,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
2016-09-30,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
2016-10-31,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
2016-11-30,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0
2016-12-31,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0
2017-01-31,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2017-02-28,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0
2017-03-31,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
2017-04-30,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
2017-05-31,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
2017-06-30,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
2017-07-31,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
2017-08-31,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
2017-09-30,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
2017-10-31,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
2017-11-30,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
2017-12-31,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0
2018-01-31,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
2018-02-28,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
2018-03-31,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
2018-04-30,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
2018-05-31,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
2018-06-30,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0
2018-07-31,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
2018-08-31,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
2018-09-30,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0
2018-10-31,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
2018-11-30,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
2018-12-31,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0
2019-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.3278498941421779,0.3278498941421779,0.3278498941421779,0.016450317573466267
2019-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.32212089243372594,0.32212089243372594,0.32212089243372594,0.033637322698822136
2019-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.32089330782044306,0.32089330782044306,0.32089330782044306,0.037320076538670754
